Date,Open,High,Low,Close,Adj Close,Volume
04-06-2016,569.71,590.13,564.24,572.73,572.73,"9,49,25,296"
03-06-2016,537.68,574.64,536.92,569.19,569.19,"12,20,20,000"
02-06-2016,536.52,540.35,533.08,537.97,537.97,"6,03,78,200"
01-06-2016,531.11,543.08,525.64,536.92,536.92,"8,60,61,800"
31-05-2016,534.19,546.62,520.66,531.39,531.39,"13,84,50,000"
30-05-2016,528.47,544.35,522.96,533.86,533.86,"8,79,58,704"
29-05-2016,527.48,553.96,512.18,526.23,526.23,"14,87,36,992"
28-05-2016,473.03,533.47,472.7,530.04,530.04,"18,11,99,008"
27-05-2016,453.52,478.15,453.52,473.46,473.46,"16,47,80,992"
26-05-2016,449.67,453.64,447.9,453.38,453.38,"6,52,03,800"
25-05-2016,446.06,450.3,446.06,449.6,449.6,"6,52,31,000"
24-05-2016,444.29,447.1,443.93,445.98,445.98,"6,57,83,100"
23-05-2016,439.35,444.35,438.82,444.15,444.15,"5,05,82,500"
22-05-2016,443.22,443.43,439.04,439.32,439.32,"3,96,57,600"
21-05-2016,442.97,443.78,441.71,443.19,443.19,"4,27,62,300"
20-05-2016,437.79,444.05,437.39,442.68,442.68,"8,19,87,904"
19-05-2016,454.52,454.63,438.71,438.71,438.71,"9,60,27,400"
18-05-2016,453.69,456,453.3,454.62,454.62,"8,68,50,096"
17-05-2016,454.01,455.07,453.61,453.78,453.78,"6,41,00,300"
16-05-2016,457.59,458.2,452.95,454.16,454.16,"5,91,71,500"
15-05-2016,455.76,458.69,455.46,457.57,457.57,"2,85,14,000"
14-05-2016,455.82,456.84,454.79,455.67,455.67,"3,72,09,000"
13-05-2016,454.85,457.05,453.45,455.67,455.67,"6,08,45,000"
12-05-2016,452.45,454.95,449.25,454.77,454.77,"5,98,49,300"
11-05-2016,450.86,454.58,450.86,452.73,452.73,"5,06,05,200"
10-05-2016,460.52,461.93,448.95,450.89,450.89,"5,89,56,100"
09-05-2016,458.21,462.48,456.53,460.48,460.48,"5,54,93,100"
08-05-2016,458.43,459.42,455.98,458.55,458.55,"4,03,15,000"
07-05-2016,459.64,460.67,457.32,458.54,458.54,"3,83,64,500"
06-05-2016,447.94,461.38,447.07,459.6,459.6,"7,27,96,800"
05-05-2016,446.71,448.51,445.88,447.98,447.98,"5,04,40,800"
04-05-2016,450.18,450.38,445.63,446.72,446.72,"5,04,07,300"
03-05-2016,444.73,451.1,442.62,450.3,450.3,"5,93,66,400"
02-05-2016,451.93,452.45,441.78,444.67,444.67,"9,21,27,000"
01-05-2016,448.48,452.48,447.93,451.88,451.88,"4,06,60,100"
30-04-2016,455.18,455.59,447.7,448.32,448.32,"6,93,22,600"
29-04-2016,449.41,455.38,446.02,455.1,455.1,"4,92,58,500"
28-04-2016,445.04,449.55,436.65,449.01,449.01,"7,40,64,704"
27-04-2016,466.26,467.08,444.13,444.69,444.69,"9,35,64,896"
26-04-2016,461.65,467.96,461.62,466.09,466.09,"7,89,71,904"
25-04-2016,459.12,466.62,453.59,461.43,461.43,"8,70,91,800"
24-04-2016,450.56,460.15,448.93,458.55,458.55,"6,81,98,400"
23-04-2016,445.86,450.28,444.33,450.28,450.28,"5,04,85,400"
22-04-2016,449.69,449.81,444.15,445.74,445.74,"5,88,04,400"
21-04-2016,441.42,450.55,440.95,449.42,449.42,"6,82,04,704"
20-04-2016,435.32,443.05,434.41,441.39,441.39,"7,28,90,096"
19-04-2016,428.7,436.02,428.1,435.51,435.51,"5,28,10,500"
18-04-2016,427.61,429.27,427.09,428.59,428.59,"5,56,70,900"
17-04-2016,430.64,431.37,426.08,427.4,427.4,"5,21,25,900"
16-04-2016,429.58,432.63,428.98,430.57,430.57,"3,93,92,800"
15-04-2016,424.43,429.93,424.43,429.71,429.71,"5,48,01,500"
14-04-2016,423.93,425.37,423.01,424.28,424.28,"4,52,81,000"
13-04-2016,425.63,426.66,422.92,423.73,423.73,"6,90,60,400"
12-04-2016,422.84,427.28,422.84,425.19,425.19,"7,07,28,800"
11-04-2016,421.87,422.74,420.53,422.48,422.48,"5,07,47,500"
10-04-2016,419.59,422.43,419.26,421.56,421.56,"7,34,78,600"
09-04-2016,420.81,420.89,416.52,419.41,419.41,"4,97,92,700"
08-04-2016,422.91,425.36,419.64,420.35,420.35,"6,34,54,700"
07-04-2016,423.62,423.66,420.52,422.74,422.74,"5,78,58,600"
06-04-2016,424.28,424.53,422.73,423.41,423.41,"5,90,91,000"
05-04-2016,421.02,424.26,420.61,424.03,424.03,"6,07,18,000"
04-04-2016,421.3,422.34,419.6,421.44,421.44,"5,06,34,300"
03-04-2016,421.17,421.58,419.7,420.9,420.9,"3,80,53,700"
02-04-2016,418.42,422.08,418.42,420.87,420.87,"4,56,81,200"
01-04-2016,416.76,418.17,415.83,417.96,417.96,"5,12,35,700"
31-03-2016,415.26,418.37,415.26,416.73,416.73,"6,02,15,200"
30-03-2016,416.83,416.83,412.5,414.82,414.82,"6,60,34,100"
29-03-2016,424.3,426.2,412.68,416.52,416.52,"7,54,11,504"
28-03-2016,426.55,426.86,423.29,424.23,424.23,"6,85,22,800"
27-03-2016,418.14,428.8,417.71,426.77,426.77,"7,12,29,400"
26-03-2016,417.36,418.99,416.26,417.95,417.95,"4,46,50,400"
25-03-2016,416.51,418.08,415.56,417.18,417.18,"5,25,60,000"
24-03-2016,418.42,418.68,415.49,416.39,416.39,"6,83,46,704"
23-03-2016,418.16,419.27,417.36,418.04,418.04,"6,14,44,200"
22-03-2016,413.13,418.38,412.53,418.09,418.09,"6,68,13,300"
21-03-2016,413.42,413.42,410.38,413.31,413.31,"6,16,55,400"
20-03-2016,410.4,414.63,410.4,413.76,413.76,"4,59,47,900"
19-03-2016,409.27,410.98,407.23,410.44,410.44,"5,84,23,000"
18-03-2016,420.55,420.55,406.14,409.55,409.55,"10,49,40,000"
17-03-2016,417.89,421,417.89,420.62,420.62,"8,35,28,600"
16-03-2016,416.89,417.69,415.91,417.01,417.01,"6,51,85,800"
15-03-2016,416.39,418.13,414.98,416.83,416.83,"6,67,81,700"
14-03-2016,414.2,416.68,414.2,416.44,416.44,"9,52,59,400"
13-03-2016,411.65,416.6,411.64,414.07,414.07,"7,43,22,800"
12-03-2016,421.61,421.8,410.09,411.62,411.62,"9,27,12,896"
11-03-2016,417.24,423.93,417.01,421.69,421.69,"7,39,69,696"
10-03-2016,414.74,417.51,413.25,417.13,417.13,"8,10,22,896"
09-03-2016,413.89,416.03,411.61,414.86,414.86,"7,00,12,304"
08-03-2016,414.46,416.24,411.09,413.97,413.97,"7,03,11,696"
07-03-2016,407.76,415.92,406.31,414.32,414.32,"8,57,62,400"
06-03-2016,400.52,411.91,395.78,407.71,407.71,"9,12,12,496"
05-03-2016,410.78,411.26,394.04,400.57,400.57,"13,53,84,992"
04-03-2016,421.84,425.18,410.94,410.94,410.94,"9,08,56,096"
03-03-2016,423.91,425.37,419.41,421.65,421.65,"10,04,84,000"
02-03-2016,435.13,435.92,423.99,423.99,423.99,"7,49,55,296"
01-03-2016,437.92,439.65,432.32,435.12,435.12,"7,48,95,800"
29-02-2016,433.44,441.51,431.69,437.7,437.7,"6,06,94,700"
28-02-2016,432.57,435.68,423.82,433.5,433.5,"5,30,33,400"
27-02-2016,432.84,434.23,428.1,432.52,432.52,"4,18,93,600"
26-02-2016,424.63,432.15,421.62,432.15,432.15,"6,14,86,000"
25-02-2016,425.04,427.72,420.42,424.54,424.54,"7,07,98,000"
24-02-2016,420.96,425.55,413.91,424.95,424.95,"6,77,43,696"
23-02-2016,438.26,439.86,417.82,420.74,420.74,"8,52,44,896"
22-02-2016,438.99,439.05,432.92,437.75,437.75,"8,53,85,200"
21-02-2016,437.77,448.05,429.08,438.8,438.8,"8,98,20,704"
20-02-2016,421.6,441.98,421.6,437.16,437.16,"9,39,92,096"
19-02-2016,422.73,423.1,417.6,420.79,420.79,"5,57,11,300"
18-02-2016,416.57,426,415.64,422.37,422.37,"7,67,52,600"
17-02-2016,407.66,421.17,406.78,416.32,416.32,"8,31,93,600"
16-02-2016,401.43,408.95,401.43,407.49,407.49,"7,30,93,104"
15-02-2016,407.57,410.38,397.75,400.18,400.18,"7,40,70,496"
14-02-2016,392.93,407.23,392.93,407.23,407.23,"7,44,69,800"
13-02-2016,384.64,391.86,384.64,391.86,391.86,"6,19,11,700"
12-02-2016,379.69,384.95,379.6,384.26,384.26,"6,70,42,800"
11-02-2016,382.11,383.13,376.4,379.65,379.65,"7,43,75,600"
10-02-2016,376.15,385.48,375.78,381.65,381.65,"8,51,30,896"
09-02-2016,373.42,377.25,372.9,376.03,376.03,"5,53,18,500"
08-02-2016,376.76,379.88,373.33,373.45,373.45,"4,76,71,100"
07-02-2016,376.51,380.87,374.9,376.62,376.62,"3,70,76,300"
06-02-2016,386.59,386.63,372.39,376.52,376.52,"4,92,49,300"
05-02-2016,388.9,391.09,385.57,386.55,386.55,"4,38,25,000"
04-02-2016,370.17,391.61,369.99,389.59,389.59,"6,92,85,504"
03-02-2016,374.65,374.95,368.05,369.95,369.95,"4,59,33,400"
02-02-2016,372.92,375.88,372.92,374.45,374.45,"4,03,78,700"
01-02-2016,369.35,378.07,367.96,373.06,373.06,"5,16,56,700"
31-01-2016,378.29,380.35,367.83,368.77,368.77,"3,78,94,300"
30-01-2016,378.86,380.92,376.49,378.26,378.26,"3,02,84,400"
29-01-2016,380.11,384.38,365.45,379.47,379.47,"8,61,25,296"
28-01-2016,395.15,395.5,379.73,380.29,380.29,"5,92,47,900"
27-01-2016,392.44,396.84,391.78,394.97,394.97,"4,74,24,400"
26-01-2016,392,397.77,390.58,392.15,392.15,"5,81,47,000"
25-01-2016,402.32,402.32,388.55,391.73,391.73,"5,90,62,400"
24-01-2016,388.1,405.48,387.51,402.97,402.97,"5,48,24,800"
23-01-2016,382.43,394.54,381.98,387.49,387.49,"5,62,47,400"
22-01-2016,409.75,410.41,375.28,382.49,382.49,"9,15,46,600"
21-01-2016,419.63,422.88,406.3,410.26,410.26,"6,83,38,000"
20-01-2016,379.74,425.27,376.6,420.23,420.23,"12,17,20,000"
19-01-2016,387.03,387.73,378.97,380.15,380.15,"4,68,19,800"
18-01-2016,381.73,388.1,376.67,387.17,387.17,"5,44,03,900"
17-01-2016,387.15,390.96,380.09,382.3,382.3,"4,53,19,600"
16-01-2016,365.07,390.56,354.91,387.54,387.54,"12,03,52,000"
15-01-2016,430.26,430.26,364.33,364.33,364.33,"15,33,51,008"
14-01-2016,432.29,433.32,427.85,430.31,430.31,"4,39,45,500"
13-01-2016,434.67,435.19,424.44,432.37,432.37,"17,38,88,000"
12-01-2016,448.18,448.18,435.69,435.69,435.69,"11,56,07,000"
11-01-2016,448.7,450.66,443.86,448.43,448.43,"4,04,50,000"
10-01-2016,448.24,448.31,440.35,447.99,447.99,"3,59,95,900"
09-01-2016,453.38,454.64,446.89,447.61,447.61,"3,22,78,000"
08-01-2016,457.54,462.93,447.94,453.23,453.23,"5,69,93,000"
07-01-2016,430.01,458.77,429.08,458.05,458.05,"8,75,62,200"
06-01-2016,431.86,431.86,426.34,429.11,429.11,"3,40,42,500"
05-01-2016,433.07,434.18,429.68,431.96,431.96,"3,45,22,600"
04-01-2016,430.06,434.52,429.08,433.09,433.09,"3,84,77,500"
03-01-2016,433.58,433.74,424.71,430.01,430.01,"3,96,33,800"
02-01-2016,434.62,436.06,431.87,433.44,433.44,"3,00,96,600"
01-01-2016,430.72,436.25,427.52,434.33,434.33,"3,62,78,900"
31-12-2015,425.88,432.92,418.73,430.57,430.57,"4,59,96,600"
30-12-2015,433.3,434.39,422.08,426.62,426.62,"4,68,89,400"
29-12-2015,422.1,432.98,420.63,432.98,432.98,"5,15,96,500"
28-12-2015,423.34,429.77,418.48,422.28,422.28,"4,96,38,600"
27-12-2015,416.51,424.01,408.88,422.82,422.82,"5,35,91,200"
26-12-2015,455.76,457.49,405.76,417.27,417.27,"11,61,66,000"
25-12-2015,454.86,458.3,452.08,455.65,455.65,"3,90,78,500"
24-12-2015,443.09,458.46,443.08,454.98,454.98,"5,71,57,200"
23-12-2015,436.72,444.53,436.62,442.4,442.4,"4,71,61,400"
22-12-2015,437.44,443.69,435.52,436.57,436.57,"5,08,40,400"
21-12-2015,442.84,444.73,427.31,438.64,438.64,"7,76,39,696"
20-12-2015,462.23,462.64,434.34,442.68,442.68,"7,54,09,400"
19-12-2015,463.55,465.58,456.77,462.32,462.32,"4,78,92,700"
18-12-2015,455.85,465.18,454.94,463.62,463.62,"6,02,20,100"
17-12-2015,454.78,457.86,448.86,456.08,456.08,"4,79,78,400"
16-12-2015,465.21,465.21,443.85,454.93,454.93,"10,79,44,000"
15-12-2015,443.88,465.32,443.88,465.32,465.32,"8,31,21,104"
14-12-2015,433.27,447.14,430.46,444.18,444.18,"13,04,96,000"
13-12-2015,431.66,441.68,426.27,433.76,433.76,"5,50,50,600"
12-12-2015,452.33,469.1,410.74,435,435,"13,19,69,000"
11-12-2015,415.28,451.94,415.28,451.94,451.94,"11,09,44,000"
10-12-2015,417.99,419.51,411.55,415.48,415.48,"5,21,38,900"
09-12-2015,414.44,423.12,406.29,417.56,417.56,"9,09,17,200"
08-12-2015,395.75,415.56,389.95,415.56,415.56,"5,78,01,400"
07-12-2015,389.98,399.97,385.41,395.54,395.54,"6,34,55,800"
06-12-2015,389.55,402.81,387.09,388.78,388.78,"7,77,62,000"
05-12-2015,363.72,389.79,363.23,388.95,388.95,"6,62,82,200"
04-12-2015,361.26,363.52,355.76,363.18,363.18,"3,57,84,100"
03-12-2015,359.33,370.27,357.41,361.05,361.05,"5,07,14,900"
02-12-2015,361.85,362.23,349.46,359.19,359.19,"5,41,60,500"
01-12-2015,377.41,378.93,356.56,362.49,362.49,"6,04,52,200"
30-11-2015,371.44,382.36,370.38,377.32,377.32,"7,17,01,600"
29-11-2015,357.47,371.94,355.67,371.29,371.29,"4,04,09,300"
28-11-2015,357.14,359.54,352.17,357.38,357.38,"3,68,16,600"
27-11-2015,351.86,363.59,347.87,358.04,358.04,"5,51,79,100"
26-11-2015,328.3,366.76,328.23,352.68,352.68,"10,61,05,000"
25-11-2015,320.05,329.13,316.77,328.21,328.21,"4,16,66,900"
24-11-2015,323.01,323.06,318.12,320.05,320.05,"2,93,62,600"
23-11-2015,324.35,325.12,321.29,323.05,323.05,"2,74,78,900"
22-11-2015,326.98,327.01,321.26,324.54,324.54,"2,34,39,400"
21-11-2015,322.09,328.16,319.6,326.93,326.93,"2,82,00,500"
20-11-2015,326.41,326.47,312.22,322.02,322.02,"5,31,52,900"
19-11-2015,334.68,335.33,325.27,326.15,326.15,"4,50,11,100"
18-11-2015,334.59,336.53,330.64,334.59,334.59,"4,37,83,800"
17-11-2015,330.36,338.35,329.61,335.09,335.09,"5,10,01,600"
16-11-2015,319.73,331.63,315.9,330.75,330.75,"4,79,80,100"
15-11-2015,333.05,334.66,317.49,320.17,320.17,"4,42,13,100"
14-11-2015,336.62,338.18,329.97,332.91,332.91,"3,86,12,000"
13-11-2015,338.5,340.91,326.08,336.75,336.75,"5,20,03,000"
12-11-2015,314.08,345.08,313.36,338.15,338.15,"7,84,77,800"
11-11-2015,339.82,340.58,301,311.08,311.08,"10,70,70,000"
10-11-2015,379.98,381.39,329.11,336.82,336.82,"9,57,97,904"
09-11-2015,374.32,385.28,362.89,380.26,380.26,"6,82,24,400"
08-11-2015,384.28,389.89,368.7,373.37,373.37,"5,18,17,600"
07-11-2015,374.27,390.59,372.43,386.48,386.48,"5,66,25,100"
06-11-2015,388.05,395.84,354.02,374.47,374.47,"12,26,87,000"
05-11-2015,408.08,447.56,374.58,386.35,386.35,"15,18,24,992"
04-11-2015,403.66,495.56,380.55,411.56,411.56,"26,39,00,000"
03-11-2015,361.87,417.9,357.65,403.42,403.42,"20,61,62,000"
02-11-2015,325.94,365.36,323.21,361.19,361.19,"10,19,18,000"
01-11-2015,315.01,327.47,311.88,325.43,325.43,"3,70,01,100"
31-10-2015,328.51,332.78,309.25,314.17,314.17,"4,85,98,100"
30-10-2015,313.94,334.17,313.94,328.02,328.02,"7,83,05,000"
29-10-2015,304.32,318.17,301.82,313.86,313.86,"6,44,95,900"
28-10-2015,293.7,306.33,293.7,304.62,304.62,"5,08,08,100"
27-10-2015,285.18,296.21,285.01,293.79,293.79,"4,63,31,800"
26-10-2015,283.63,285.3,280.51,285.3,285.3,"3,21,08,800"
25-10-2015,281.45,294.06,281.45,283.68,283.68,"4,57,17,100"
24-10-2015,276.5,281.71,276.5,281.65,281.65,"2,59,42,400"
23-10-2015,273.65,278.68,273.54,276.5,276.5,"2,94,42,500"
22-10-2015,266.5,276.51,266.14,274.02,274.02,"3,78,08,600"
21-10-2015,269.31,270.77,263.84,266.27,266.27,"2,56,37,300"
20-10-2015,263.57,270.83,263.23,269.46,269.46,"3,08,89,800"
19-10-2015,261.86,264.82,260.95,263.44,263.44,"2,52,58,800"
18-10-2015,270.91,271.67,260.78,261.64,261.64,"2,24,34,300"
17-10-2015,262.75,273.58,262.37,270.64,270.64,"4,31,99,600"
16-10-2015,254.3,266.14,253.93,262.87,262.87,"3,59,01,500"
15-10-2015,252.11,255.96,252.05,254.32,254.32,"2,52,23,500"
14-10-2015,249.49,254.27,248.9,251.99,251.99,"2,74,62,600"
13-10-2015,245.2,250.24,243.76,249.51,249.51,"2,81,98,500"
12-10-2015,246.88,247.45,245.18,245.31,245.31,"1,73,88,300"
11-10-2015,244.74,247.24,244.15,247.05,247.05,"1,68,27,300"
10-10-2015,243.74,245.32,243.07,244.94,244.94,"1,59,12,700"
09-10-2015,242.5,244.23,242.12,243.93,243.93,"1,73,53,100"
08-10-2015,243.07,244.25,242.18,242.3,242.3,"1,85,15,300"
07-10-2015,246.17,246.68,242.59,242.97,242.97,"2,29,99,200"
06-10-2015,240.36,246.93,240.14,246.06,246.06,"2,75,35,100"
05-10-2015,238.15,240.38,237.04,240.38,240.38,"2,33,35,900"
04-10-2015,238.53,238.97,237.94,238.26,238.26,"1,29,99,000"
03-10-2015,237.2,239.32,236.94,238.73,238.73,"1,64,82,700"
02-10-2015,237.26,238.54,236.6,237.29,237.29,"1,96,77,900"
01-10-2015,236,238.45,235.62,237.55,237.55,"2,04,88,800"
30-09-2015,236.64,237.73,235.63,236.06,236.06,"1,97,43,500"
29-09-2015,239.02,239.8,235.93,236.69,236.69,"2,26,91,300"
28-09-2015,232.84,239.34,232.47,239.14,239.14,"2,47,13,000"
27-09-2015,234.14,234.53,232.48,232.76,232.76,"1,41,79,900"
26-09-2015,235.08,235.4,233.36,234.34,234.34,"1,37,24,100"
25-09-2015,234.36,237.43,233.68,235.14,235.14,"2,23,63,600"
24-09-2015,230.36,235.65,230.29,234.53,234.53,"2,50,97,800"
23-09-2015,230.94,231.84,229.59,230.28,230.28,"1,72,54,100"
22-09-2015,226.97,232.39,225.12,230.62,230.62,"2,50,09,300"
21-09-2015,231.22,231.22,226.52,227.09,227.09,"1,96,78,800"
20-09-2015,231.4,232.37,230.91,231.21,231.21,"1,44,44,700"
19-09-2015,232.86,233.21,231.09,231.49,231.49,"1,27,12,600"
18-09-2015,233.52,234.35,232.18,232.98,232.98,"2,02,42,200"
17-09-2015,229.08,230.29,228.93,229.81,229.81,"1,89,35,400"
16-09-2015,230.25,231.21,227.4,229.09,229.09,"2,01,44,200"
15-09-2015,230.49,259.18,229.82,230.3,230.3,"1,91,77,800"
14-09-2015,230.61,232.44,227.96,230.64,230.64,"2,09,97,800"
13-09-2015,235.24,235.93,229.33,230.51,230.51,"1,84,78,800"
12-09-2015,239.85,240.12,234.75,235.23,235.23,"1,79,62,600"
11-09-2015,238.33,241.17,238.33,240.11,240.11,"1,92,24,700"
10-09-2015,238.34,241.29,235.79,238.48,238.48,"2,12,15,500"
09-09-2015,243.41,244.42,237.82,238.17,238.17,"2,36,35,700"
08-09-2015,239.85,245.78,239.68,243.61,243.61,"2,68,79,200"
07-09-2015,239.93,242.11,238.72,239.85,239.85,"2,11,92,200"
06-09-2015,234.87,242.91,234.68,239.84,239.84,"2,54,73,700"
05-09-2015,230.2,236.14,229.44,235.02,235.02,"2,06,71,400"
04-09-2015,227.21,230.9,227.05,230.3,230.3,"2,09,62,400"
03-09-2015,229.32,229.6,226.67,227.18,227.18,"1,74,82,000"
02-09-2015,228.03,230.58,226.48,229.28,229.28,"1,87,60,400"
01-09-2015,230.26,231.22,226.86,228.12,228.12,"2,05,75,200"
31-08-2015,229.11,231.96,225.91,230.06,230.06,"2,07,10,700"
30-08-2015,229.9,232.07,226.25,228.76,228.76,"1,94,12,600"
29-08-2015,231.55,233.22,227.33,229.78,229.78,"1,71,42,500"
28-08-2015,224.7,235.22,220.93,231.4,231.4,"3,13,36,600"
27-08-2015,226.05,228.64,223.68,224.77,224.77,"2,19,05,400"
26-08-2015,222.08,231.18,220.2,225.83,225.83,"3,18,08,000"
25-08-2015,210.07,226.32,199.57,221.61,221.61,"6,10,89,200"
24-08-2015,228.11,228.14,210.44,210.49,210.49,"5,92,20,700"
23-08-2015,230.38,232.71,225.58,228.17,228.17,"1,84,06,600"
22-08-2015,232.66,234.96,222.7,230.39,230.39,"2,32,05,900"
21-08-2015,235.35,236.43,231.72,232.57,232.57,"2,31,73,800"
20-08-2015,226.9,237.37,226.9,235.35,235.35,"3,22,75,000"
19-08-2015,225.67,237.41,222.77,226.68,226.68,"6,08,69,200"
18-08-2015,257.93,257.99,211.08,211.08,211.08,"4,21,47,200"
17-08-2015,258.49,260.51,257.12,257.98,257.98,"2,16,17,900"
16-08-2015,261.87,262.44,257.04,258.51,258.51,"2,97,17,000"
15-08-2015,265.53,266.67,261.3,261.55,261.55,"1,93,21,100"
14-08-2015,264.13,267.47,261.48,265.68,265.68,"2,70,91,200"
13-08-2015,266.18,266.23,262.84,264.08,264.08,"2,76,85,500"
12-08-2015,270.6,270.67,265.47,266.38,266.38,"2,68,15,400"
11-08-2015,264.34,270.39,264.09,270.39,270.39,"2,54,33,900"
10-08-2015,265.48,267.03,262.6,264.47,264.47,"2,09,79,400"
09-08-2015,261.12,267,260.47,265.08,265.08,"2,37,89,600"
08-08-2015,279.74,279.93,260.71,261,261,"5,85,33,000"
07-08-2015,278.74,280.39,276.37,279.58,279.58,"4,24,84,800"
06-08-2015,281.91,281.91,278.4,278.58,278.58,"1,87,92,100"
05-08-2015,284.85,285.5,281.49,281.88,281.88,"2,01,28,000"
04-08-2015,281.23,285.71,281.23,285.22,285.22,"2,19,08,700"
03-08-2015,282.81,285.47,280.23,281.23,281.23,"2,14,74,100"
02-08-2015,280.45,283.03,277.53,282.61,282.61,"1,77,22,200"
01-08-2015,284.69,284.93,278.11,281.6,281.6,"1,89,95,000"
31-07-2015,287.7,288.96,282.34,284.65,284.65,"2,36,29,100"
30-07-2015,289.1,290.13,286.57,287.72,287.72,"2,16,35,800"
29-07-2015,294.48,294.54,288.78,289.59,289.59,"2,46,72,600"
28-07-2015,293.63,296.65,293.42,294.43,294.43,"2,54,53,600"
